AAPL.Close,AXP.Close,BA.Close,CAT.Close,CSCO.Close,CVX.Close,DIS.Close,GE.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KO.Close,MCD.Close,MMM.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UNH.Close,UTX.Close,V.Close,VZ.Close,WMT.Close,XOM.Close,DWDP.Close
-0.0012338593 ,0.0028578071 ,-0.0009799804 ,0.0130999705 ,0.0053814498 ,0.0014134376 ,-0.0056675650 ,0.0035486515 ,0.0167576842 ,-0.0072454793 ,-0.0039963313 ,0.0025161029 ,0.0020430221 ,0.0125148174 ,0.0047532594 ,-0.0024967609 ,-0.0039292681 ,0.0079638037 ,0.0033601608 ,0.0122164243 ,0.0006226650 ,-0.0015079109 ,0.0000822195 ,0.0029765541 ,0.0033700147 ,0.0058943630 ,0.0000000000 ,-0.0007639083 ,0.0035241341 ,-0.0032797803 
-0.0029909427 ,-0.0010361918 ,0.0095917759 ,0.0030879090 ,-0.0085012594 ,-0.0004704620 ,0.0064474119 ,-0.0159123403 ,0.0190766847 ,0.0010979655 ,0.0031572453 ,0.0072503623 ,-0.0000783799 ,-0.0005830574 ,0.0144176620 ,0.0113651260 ,-0.0012137309 ,0.0058868626 ,0.0013103815 ,-0.0036399041 ,-0.0028002490 ,0.0048791588 ,0.0032056468 ,0.0021116025 ,0.0000819366 ,0.0101214254 ,-0.0096745602 ,-0.0043317112 ,-0.0035117582 ,0.0110233960 
0.0034563650 ,0.0041493645 ,0.0098245992 ,0.0102934106 ,-0.0015877739 ,-0.0104500093 ,-0.0040850618 ,-0.0122170320 ,-0.0060760443 ,0.0094194000 ,0.0045243068 ,0.0038759414 ,0.0001568269 ,-0.0042002217 ,0.0084388410 ,0.0018729030 ,0.0103802114 ,0.0016941475 ,0.0123601285 ,0.0065372046 ,0.0034321686 ,0.0041618613 ,0.0136829001 ,0.0140099496 ,0.0013925131 ,0.0024259361 ,0.0059946713 ,0.0020472936 ,-0.0065621703 ,-0.0130186979 
-0.0016896992 ,0.0002582257 ,-0.0025659431 ,0.0060941441 ,0.0019083651 ,-0.0037103986 ,0.0106274544 ,-0.0014550382 ,0.0047646784 ,-0.0099706822 ,-0.0046344126 ,0.0000000000 ,-0.0047831961 ,0.0001171998 ,-0.0004404536 ,0.0005341301 ,0.0056630502 ,-0.0018450645 ,0.0048835965 ,0.0045845656 ,-0.0006219216 ,0.0044899723 ,-0.0004849418 ,-0.0030890367 ,-0.0032720000 ,-0.0038931292 ,0.0002206798 ,-0.0022985698 ,-0.0024464465 ,0.0067600822 
0.0003905800 ,-0.0047766977 ,0.0015542580 ,-0.0017982490 ,0.0057142857 ,-0.0063025496 ,-0.0006457707 ,-0.0032786884 ,-0.0228604707 ,-0.0065848227 ,-0.0049839922 ,-0.0022062329 ,0.0014970296 ,-0.0171040181 ,0.0008812734 ,0.0004670492 ,0.0088204715 ,-0.0006161584 ,0.0064323186 ,0.0062749192 ,-0.0003110765 ,0.0017192206 ,0.0005660601 ,-0.0051267831 ,-0.0047599590 ,0.0005281821 ,0.0194174978 ,0.0002560476 ,-0.0055181482 ,-0.0027841794 
-0.0059218000 ,-0.0019456999 ,0.0040132704 ,-0.0003792642 ,-0.0047348169 ,-0.0055736595 ,-0.0036920252 ,0.0007309210 ,-0.0327808949 ,-0.0024045359 ,0.0059316485 ,-0.0019347430 ,0.0089686019 ,-0.0208581640 ,0.0008804975 ,0.0064030284 ,0.0100276575 ,0.0035450680 ,-0.0080955541 ,0.0013228270 ,0.0161842821 ,0.0078946680 ,0.0090519274 ,-0.0079846143 ,0.0000824771 ,0.0053843116 ,0.0095237660 ,0.0057581061 ,-0.0073982493 ,0.0175726723 
0.0027493978 ,0.0174161290 ,-0.0016521771 ,0.0020867116 ,0.0091975576 ,0.0076342673 ,0.0025013618 ,0.0124178237 ,0.0177506394 ,0.0106833369 ,0.0002620258 ,0.0002768762 ,0.0041325458 ,0.0110772487 ,0.0070376071 ,0.0099410167 ,-0.0005868587 ,0.0023038089 ,0.0037228238 ,-0.0130213809 ,0.0018375803 ,0.0004540924 ,0.0044053185 ,0.0251170749 ,0.0042051616 ,0.0017851412 ,-0.0027873285 ,0.0153944024 ,0.0024844348 ,0.0129115399 
0.0148191938 ,0.0026826648 ,0.0155348542 ,0.0028395172 ,0.0050282841 ,-0.0111249260 ,-0.0095185196 ,0.0057720060 ,-0.0079065952 ,0.0012891525 ,-0.0040610140 ,0.0055371264 ,0.0100947586 ,-0.0050565737 ,0.0021838392 ,0.0088588884 ,0.0114998333 ,0.0032178822 ,0.0236805142 ,0.0130019314 ,-0.0051971264 ,0.0052195508 ,-0.0019936204 ,-0.0010580410 ,0.0027095985 ,0.0078616351 ,-0.0015050312 ,-0.0023805915 ,-0.0148698519 ,0.0046207936 
-0.0097780896 ,0.0061154671 ,-0.0067286917 ,-0.0070788110 ,-0.0068792996 ,0.0007758801 ,-0.0061578933 ,0.0035868366 ,0.0031878815 ,-0.0036048470 ,0.0023676488 ,0.0005506608 ,0.0021525138 ,0.0018151259 ,0.0021791894 ,-0.0061793415 ,-0.0023221868 ,-0.0061096837 ,0.0072463348 ,0.0005662137 ,-0.0058390594 ,0.0016932160 ,0.0018377547 ,-0.0001115112 ,-0.0093350800 ,0.0041601767 ,-0.0015073213 ,0.0080381685 ,0.0077987799 ,0.0025376686 
0.0033781850 ,-0.0015196024 ,-0.0116432762 ,-0.0061786504 ,-0.0062972607 ,0.0094970053 ,-0.0095756386 ,-0.0017869907 ,0.0025234543 ,-0.0038115901 ,-0.0002625090 ,-0.0057787287 ,0.0036054081 ,0.0020533639 ,-0.0002174821 ,-0.0102100731 ,-0.0039278295 ,-0.0061472568 ,0.0033203930 ,-0.0099980762 ,-0.0086552710 ,0.0006761889 ,-0.0107672518 ,0.0080839162 ,-0.0071086128 ,-0.0078715896 ,0.0015095968 ,-0.0165711683 ,0.0136045427 ,0.0082265624 
0.0059566074 ,0.0121750162 ,0.0072289478 ,-0.0099474029 ,0.0015843473 ,-0.0038398868 ,0.0039810237 ,-0.0089509488 ,0.0058266909 ,0.0049287290 ,-0.0091225244 ,0.0035980348 ,-0.0006114958 ,0.0114513622 ,-0.0102218791 ,0.0046948755 ,-0.0019473686 ,-0.0094325038 ,-0.0017925814 ,0.0142911585 ,-0.0021827253 ,-0.0003379054 ,-0.0042731517 ,0.0132175639 ,-0.0028305361 ,0.0031317987 ,0.0012920112 ,0.0027873052 ,-0.0036940648 ,0.0039227993 
-0.0024457103 ,0.0017541537 ,0.0097287982 ,0.0144913532 ,0.0000000000 ,0.0022164692 ,-0.0151057216 ,-0.0032514451 ,0.0138103439 ,-0.0094218310 ,0.0074182675 ,0.0060673473 ,-0.0015296138 ,0.0123941479 ,-0.0083497477 ,-0.0033566473 ,0.0045363983 ,-0.0134248677 ,-0.0060782153 ,-0.0005635732 ,-0.0078125000 ,-0.0103638508 ,0.0022671984 ,-0.0082965173 ,0.0013358073 ,0.0000000000 ,-0.0066666882 ,-0.0027795577 ,-0.0035842416 ,-0.0001562832 
-0.0387767521 ,0.0045028269 ,0.0005265414 ,0.0086658031 ,-0.0075925338 ,0.0230769423 ,0.0124616852 ,0.0126857920 ,0.0168221205 ,-0.0035178697 ,0.0131492434 ,-0.0211074836 ,0.0075066716 ,0.0236610014 ,0.0042100376 ,0.0003302054 ,0.0048071817 ,0.0188290820 ,-0.0226545805 ,0.0048871804 ,0.0321259843 ,0.0035288106 ,0.0117143643 ,-0.0012658649 ,0.0058362263 ,-0.0159225524 ,0.0114743886 ,0.0062080071 ,0.0187297686 ,0.0120368452 
-0.0238958122 ,-0.0017432450 ,-0.0001578645 ,0.0014161821 ,-0.0038253426 ,0.0154135241 ,0.0134444041 ,0.0357909794 ,-0.0023826560 ,-0.0050994637 ,0.0070083514 ,0.0005600952 ,0.0022048810 ,0.0002300368 ,0.0002206973 ,-0.0198705775 ,0.0022230030 ,0.0000000000 ,-0.0076791951 ,0.0106621775 ,-0.0021360696 ,0.0009073729 ,0.0035134951 ,-0.0121790307 ,-0.0062997514 ,-0.0112097930 ,0.0100598885 ,-0.0022664317 ,0.0097406919 ,-0.0112758113 
0.0080456472 ,0.0052388426 ,0.0057368211 ,-0.0030168756 ,0.0144000320 ,0.0008329878 ,-0.0044843329 ,-0.0169315820 ,0.0103194672 ,0.0118938894 ,-0.0059929955 ,0.0041981808 ,0.0015171976 ,0.0033340307 ,-0.0066181996 ,0.0090927864 ,0.0082935629 ,-0.0173939900 ,0.0124677990 ,0.0051823432 ,-0.0036696941 ,-0.0020398913 ,0.0034216600 ,0.0100418577 ,0.0015015099 ,0.0168984171 ,-0.0154693794 ,0.0035335564 ,0.0003617388 ,0.0195281981 
-0.0097550449 ,0.0031021220 ,0.0067507930 ,-0.0098345248 ,-0.0031546056 ,-0.0141496258 ,-0.0039414321 ,0.0084358521 ,0.0103032918 ,0.0179881155 ,-0.0028525251 ,-0.0097547935 ,0.0056809573 ,-0.0020625760 ,0.0059960028 ,0.0057401279 ,0.0043039261 ,0.0015805121 ,-0.0053786977 ,0.0064444668 ,0.0033762122 ,0.0043152851 ,0.0147502064 ,0.0072355591 ,-0.0004164251 ,0.0025241691 ,0.0049504952 ,0.0047787351 ,-0.0107280498 ,-0.0111860708 
-0.0059934622 ,-0.0017318036 ,0.0159579578 ,0.0161398435 ,-0.0006329114 ,-0.0025327955 ,-0.0015074053 ,0.0087138373 ,-0.0144805928 ,0.0000638492 ,0.0026656460 ,-0.0061918943 ,0.0020335090 ,-0.0059707891 ,-0.0011037307 ,0.0032519579 ,0.0060949385 ,-0.0028404608 ,-0.0052653339 ,-0.0321990121 ,0.0036709086 ,0.0106286180 ,0.0082838778 ,-0.0108576222 ,0.0061661361 ,-0.0120646454 ,-0.0010708931 ,-0.0123904628 ,0.0023151212 ,-0.0066635829 
-0.0139995086 ,0.0092936806 ,0.0050652597 ,0.0112781577 ,0.0015832489 ,0.0189974228 ,-0.0044348083 ,0.0020732204 ,-0.0063611433 ,-0.0008292722 ,0.0075217481 ,-0.0028321155 ,0.0098467609 ,-0.0045050248 ,0.0013259890 ,0.0054244031 ,0.0092290788 ,-0.0034815319 ,0.0014305865 ,-0.0340265394 ,0.0048765619 ,0.0031327703 ,0.0032552937 ,0.0069298146 ,-0.0026501035 ,0.0000000000 ,-0.0002143654 ,-0.0465087545 ,0.0149525404 ,0.0045241967 
0.0286075201 ,0.0052793127 ,0.0134392179 ,-0.0010223049 ,0.0113816317 ,-0.0082141118 ,-0.0013268789 ,-0.0068965862 ,0.0194761600 ,0.0138534156 ,-0.0034754086 ,0.0085202786 ,-0.0020841011 ,0.0219308424 ,0.0015449128 ,0.0075662475 ,0.0005627274 ,0.0112751944 ,0.0124286143 ,0.0180039537 ,0.0075826507 ,0.0022306156 ,-0.0090389214 ,0.0076529151 ,0.0117910653 ,0.0065838697 ,-0.0012867467 ,0.0034556354 ,-0.0087435144 ,0.0128902316 
-0.0090884313 ,0.0076942480 ,-0.0037673297 ,-0.0041864081 ,-0.0043763676 ,-0.0091196353 ,-0.0135712343 ,-0.0232638897 ,-0.0045548975 ,-0.0071783894 ,0.0007104172 ,-0.0183046194 ,0.0011187737 ,-0.0062450664 ,0.0050683119 ,0.0060729268 ,0.0000000000 ,0.0133479742 ,-0.0135459145 ,-0.0088427336 ,0.0102347980 ,-0.0025595815 ,0.0037420752 ,0.0013659709 ,-0.0027902832 ,-0.0043253929 ,-0.0135280438 ,0.0005298146 ,-0.0054374576 ,-0.0018399724 
0.0059306257 ,-0.0036359592 ,0.0042353451 ,-0.0333520176 ,-0.0003139717 ,-0.0186890021 ,0.0082740137 ,-0.0124421618 ,-0.0115948509 ,-0.0068497622 ,-0.0074863119 ,-0.0080320996 ,0.0051408359 ,-0.0045703155 ,-0.0085507562 ,-0.0022068604 ,-0.0023434571 ,0.0144119017 ,0.0051493775 ,0.0199767064 ,0.0095351606 ,-0.0025660494 ,-0.0013203728 ,0.0090030772 ,0.0019751296 ,0.0016953169 ,-0.0115367656 ,0.0092665739 ,-0.0105697488 ,-0.0218125660 
-0.0016452321 ,0.0004865710 ,0.0013556459 ,0.0035758674 ,0.0003140704 ,-0.0003828213 ,-0.0055343701 ,-0.0082794093 ,-0.0122252728 ,-0.0070885754 ,0.0039664544 ,-0.0063620875 ,0.0084500702 ,-0.0011479109 ,-0.0033171384 ,0.0069603007 ,-0.0030066710 ,0.0085548122 ,-0.0001422371 ,-0.0036128161 ,0.0053128688 ,-0.0041387359 ,-0.0020998911 ,0.0085442463 ,0.0034496756 ,-0.0062407869 ,0.0002201718 ,-0.0094438749 ,-0.0044204321 ,0.0023555590 
0.0044633247 ,-0.0003647295 ,0.0139891395 ,0.0026002023 ,0.0075353218 ,0.0052657062 ,0.0013433122 ,0.0007259891 ,-0.0117395548 ,-0.0268201576 ,-0.0018781931 ,-0.0049476716 ,0.0027930172 ,-0.0018386119 ,0.0039937874 ,-0.0010336176 ,0.0032041890 ,0.0021206756 ,0.0135211639 ,0.0085877096 ,0.0032295067 ,0.0043805347 ,-0.0050658094 ,-0.0067024129 ,0.0004092903 ,0.0173497078 ,-0.0006604800 ,-0.0090042509 ,0.0065367413 ,-0.0056399967 
-0.0031445994 ,0.0090002188 ,-0.0111259459 ,0.0013447219 ,0.0046744157 ,-0.0081904857 ,0.0115944710 ,0.0014508886 ,0.0149638564 ,0.0007269843 ,0.0072675037 ,-0.0035097690 ,-0.0006596570 ,0.0043748215 ,0.0039779006 ,-0.0043972582 ,-0.0013621090 ,-0.0036276600 ,-0.0095492207 ,0.0081362539 ,-0.0038044193 ,-0.0006709573 ,0.0022716042 ,-0.0007017814 ,-0.0028636720 ,-0.0037664887 ,0.0079312846 ,0.0088188674 ,-0.0045337948 ,0.0015755317 
-0.0143328137 ,0.0014465164 ,-0.0054505302 ,-0.0030695444 ,-0.0148883986 ,-0.0006721625 ,-0.0015155442 ,-0.0144875764 ,-0.0007258347 ,0.0054154472 ,-0.0030921601 ,-0.0123275022 ,-0.0097550318 ,0.0092847893 ,-0.0083645389 ,-0.0015588854 ,-0.0133107661 ,-0.0057645178 ,-0.0187154405 ,-0.0061936563 ,-0.0079318740 ,-0.0083930169 ,-0.0044548653 ,-0.0028089294 ,-0.0022975875 ,-0.0033606280 ,-0.0198907104 ,0.0067549934 ,-0.0016001601 ,-0.0075507315 
0.0146107706 ,0.0107125539 ,0.0036703505 ,0.0242470605 ,0.0100756297 ,0.0020178630 ,0.0137557817 ,-0.0047776187 ,0.0133466589 ,0.0065028308 ,0.0036834055 ,0.0163446944 ,-0.0088140734 ,0.0201021799 ,0.0059933631 ,0.0037731069 ,0.0040041758 ,-0.0057979401 ,0.0085248376 ,0.0077431538 ,-0.0005922416 ,-0.0027084753 ,0.0031402262 ,0.0059587810 ,0.0074842012 ,0.0140147626 ,0.0000000000 ,0.0065780817 ,0.0051781284 ,0.0025360596 
-0.0147432556 ,-0.0040491127 ,-0.0108204992 ,-0.0076091876 ,-0.0208853478 ,-0.0015342923 ,-0.0107617630 ,-0.0022156573 ,0.0053310769 ,-0.0069829148 ,-0.0076616144 ,-0.0192982450 ,-0.0088178743 ,0.0148074148 ,-0.0108119594 ,-0.0075826181 ,-0.0131515956 ,-0.0125845296 ,-0.0187679791 ,-0.0035607758 ,-0.0035555259 ,-0.0156162154 ,-0.0108780718 ,-0.0023155251 ,-0.0069387592 ,-0.0188091546 ,-0.0095896521 ,-0.0075807343 ,-0.0101803264 ,-0.0085375652 
0.0023664464 ,0.0072940455 ,0.0014686164 ,0.0172283228 ,-0.0035021012 ,0.0020168939 ,0.0051083247 ,-0.0003700962 ,-0.0111849292 ,0.0081492506 ,-0.0019464283 ,0.0059630589 ,-0.0026387666 ,0.0027427317 ,0.0004460406 ,0.0001959054 ,0.0016357758 ,-0.0038856080 ,0.0064243249 ,0.1096483397 ,-0.0011894439 ,0.0018393379 ,0.0011076826 ,0.0008095968 ,0.0037813316 ,-0.0067782145 ,0.0056293628 ,-0.0032925063 ,0.0003718216 ,0.0057407272 
-0.0036106373 ,0.0102089271 ,0.0042477674 ,-0.0045598176 ,0.0009584984 ,0.0188824016 ,0.0113882259 ,0.0162902999 ,0.0242451787 ,0.0039765386 ,0.0113761944 ,-0.0082988436 ,0.0046110895 ,0.0147702185 ,-0.0020066891 ,-0.0043092451 ,0.0078774196 ,0.0028085663 ,-0.0110257072 ,-0.0059321695 ,0.0068472760 ,0.0067698908 ,0.0064016202 ,0.0066335671 ,-0.0002456719 ,-0.0045852101 ,0.0076130766 ,-0.0042283166 ,0.0169700848 ,0.0137941811 
0.0041114704 ,-0.0024676734 ,0.0162143213 ,0.0048611479 ,-0.0070219917 ,-0.0158043269 ,-0.0170296112 ,-0.0036430235 ,0.0033438666 ,-0.0085708268 ,-0.0122766678 ,0.0263000904 ,0.0055681342 ,0.0100269542 ,0.0013405273 ,0.0037377508 ,-0.0003336368 ,-0.0017114206 ,0.0133490396 ,-0.0185848417 ,-0.0053223241 ,-0.0007978117 ,-0.0076173475 ,0.0085722264 ,0.0058158502 ,0.0070702090 ,-0.0077777333 ,-0.0005307988 ,-0.0152253353 ,-0.0081326401 
-0.0094385456 ,-0.0135469550 ,-0.0016352114 ,-0.0091170901 ,-0.0125362259 ,-0.0076467499 ,-0.0215847682 ,-0.0380256307 ,-0.0059199747 ,-0.0041914925 ,-0.0085247414 ,-0.0206755679 ,-0.0083806870 ,-0.0032024231 ,-0.0093707720 ,0.0001305873 ,-0.0082951518 ,-0.0165212895 ,-0.0073827734 ,-0.0069492876 ,-0.0124850777 ,-0.0034218662 ,-0.0015035451 ,-0.0069588207 ,-0.0073296033 ,-0.0080842675 ,-0.0253079944 ,0.0019915162 ,-0.0090290046 ,0.0022075529 
0.0101590208 ,0.0070456653 ,0.0044173070 ,0.0038493662 ,0.0058594077 ,-0.0031785976 ,-0.0002902564 ,-0.0060813001 ,-0.0062199611 ,0.0011837751 ,0.0038067800 ,0.0074338386 ,0.0001508376 ,0.0050332086 ,-0.0002252928 ,0.0207721476 ,0.0075473126 ,0.0009509034 ,0.0129794225 ,0.0143456963 ,0.0039132148 ,0.0032047498 ,0.0078459185 ,0.0054563228 ,0.0059069818 ,0.0071849651 ,-0.0009191176 ,-0.0018550285 ,0.0012481028 ,0.0051919131 
0.0061035167 ,-0.0003557334 ,0.0078569553 ,0.0086045456 ,0.0025889968 ,-0.0043482173 ,0.0026132017 ,-0.0042064627 ,0.0024857821 ,-0.0068974777 ,0.0031384595 ,-0.0067886362 ,-0.0074693681 ,-0.0070324562 ,-0.0002252309 ,-0.0047993856 ,0.0042941410 ,-0.0052247942 ,0.0074863808 ,0.0129354950 ,0.0017991605 ,-0.0063891157 ,-0.0110088938 ,-0.0053735367 ,0.0036701492 ,0.0124573895 ,-0.0064397194 ,-0.0278773257 ,-0.0007479057 ,0.0098606669 
0.0032400455 ,-0.0016607235 ,0.0113257350 ,0.0037092175 ,0.0035506779 ,0.0007764169 ,0.0024133605 ,0.0130567583 ,0.0049149886 ,-0.0038364005 ,-0.0014991266 ,0.0080236548 ,-0.0024325883 ,-0.0038630754 ,-0.0011266111 ,-0.0039223250 ,-0.0039431849 ,-0.0077988538 ,0.0001428265 ,-0.0093648902 ,-0.0071835379 ,-0.0036743485 ,-0.0057246881 ,-0.0053490239 ,0.0039005608 ,0.0033653172 ,-0.0071759721 ,0.0032773179 ,0.0054889468 ,0.0004650651 
0.0014430427 ,0.0078421574 ,0.0008241528 ,0.0066518941 ,0.0022515278 ,0.0074669897 ,0.0052003180 ,0.0075815393 ,0.0019387619 ,0.0132137445 ,0.0033291664 ,0.0097288331 ,0.0076202090 ,-0.0034471614 ,0.0040603653 ,0.0107804400 ,0.0078221834 ,0.0070580526 ,0.0165738539 ,0.0006875387 ,0.0015074767 ,0.0021897200 ,0.0015993362 ,0.0039795914 ,0.0013760563 ,0.0080703906 ,0.0076941480 ,0.0063971824 ,0.0044665138 ,0.0268008663 
0.0139289072 ,0.0064843551 ,-0.0010172738 ,-0.0044970448 ,0.0035301669 ,0.0023101165 ,-0.0008621958 ,0.0079007148 ,0.0132371477 ,0.0045874370 ,-0.0004553806 ,-0.0002919124 ,-0.0027981170 ,0.0063776455 ,-0.0017973041 ,-0.0098352854 ,-0.0009938807 ,0.0017521504 ,0.0087139140 ,-0.0048093781 ,0.0018060806 ,-0.0029899034 ,0.0014371257 ,-0.0064813648 ,-0.0051733813 ,-0.0024953005 ,0.0062471308 ,0.0150121851 ,0.0001235425 ,-0.0101086000 
0.0085943626 ,-0.0010542813 ,0.0110556129 ,0.0027657048 ,0.0047969300 ,0.0029770960 ,0.0076708696 ,-0.0003732736 ,-0.0078124481 ,-0.0026745908 ,0.0039705785 ,0.0128504081 ,0.0056120506 ,-0.0091299465 ,0.0056268287 ,0.0015480264 ,0.0032214127 ,0.0027031643 ,0.0140727608 ,0.0010355713 ,0.0045072417 ,0.0046136218 ,0.0023120545 ,0.0076558013 ,0.0027626879 ,0.0103189283 ,0.0016095423 ,0.0171884470 ,0.0038285537 ,0.0096021489 
0.0034890300 ,-0.0007035413 ,0.0023500312 ,0.0006435506 ,0.0025461489 ,-0.0022022501 ,-0.0028546485 ,0.0014936146 ,0.0028870909 ,0.0066064493 ,-0.0079746496 ,-0.0060553345 ,-0.0033937555 ,-0.0093225041 ,0.0011190689 ,-0.0001288253 ,-0.0004250413 ,-0.0071360608 ,0.0078318083 ,-0.0036206724 ,-0.0053843853 ,0.0051665328 ,0.0040566497 ,-0.0029426860 ,-0.0024309455 ,-0.0010316517 ,0.0022956611 ,0.0003930705 ,-0.0051672983 ,-0.0018115188 
0.0034768923 ,0.0035202534 ,-0.0036363397 ,-0.0162623674 ,0.0003174603 ,-0.0047020248 ,0.0091611699 ,0.0026099553 ,-0.0259530539 ,-0.0111768212 ,0.0064701982 ,0.0017405860 ,0.0174802354 ,-0.0035014663 ,-0.0013414263 ,-0.0083729746 ,-0.0017478978 ,-0.0031943938 ,-0.0006815951 ,-0.0024225471 ,0.0033083008 ,0.0124499824 ,-0.0055454645 ,0.0026831231 ,-0.0038989846 ,0.0077455332 ,-0.0068712552 ,-0.0022260835 ,-0.0032154711 ,-0.0055959314 
0.0062633395 ,0.0047942354 ,0.0126776793 ,0.0072849351 ,0.0123770232 ,0.0071345738 ,0.0101182033 ,0.0018595017 ,-0.0019703686 ,0.0074259382 ,-0.0420129935 ,0.0008688677 ,0.0055778667 ,0.0014274404 ,0.0035819120 ,-0.0004547155 ,0.0037386210 ,0.0033648294 ,0.0076398087 ,0.0020814917 ,0.0077937048 ,-0.0032716720 ,0.0074085876 ,0.0125233927 ,0.0036696160 ,0.0068661405 ,0.0020756457 ,-0.0043306301 ,0.0031017370 ,0.0155132624 
-0.0045027677 ,-0.0067497032 ,-0.0028452484 ,-0.0049142143 ,-0.0012538871 ,0.0016273981 ,0.0050552425 ,-0.0092798809 ,-0.0025575089 ,-0.0409002210 ,0.0008812106 ,0.0054976561 ,0.0100584271 ,0.0000000000 ,-0.0002231095 ,0.0020794594 ,0.0016501225 ,0.0051101885 ,0.0048740860 ,0.0230222953 ,-0.0023794766 ,0.0028296548 ,-0.0149454295 ,0.0122099370 ,-0.0051186626 ,-0.0014249262 ,0.0177215186 ,0.0019769869 ,0.0001237229 ,-0.0056911490 
-0.0004655581 ,0.0028119274 ,0.0088453491 ,-0.0068021245 ,-0.0006277778 ,-0.0131893055 ,-0.0025149497 ,-0.0292244650 ,-0.0095367070 ,-0.0025845406 ,-0.0039279560 ,-0.0005755396 ,-0.0092261034 ,-0.0033991010 ,0.0046853860 ,-0.0018806108 ,-0.0060719841 ,-0.0049252940 ,-0.0057935866 ,0.0143824540 ,-0.0017889385 ,0.0001129007 ,0.0046560328 ,0.0014621358 ,0.0084932709 ,0.0151870042 ,0.0002261194 ,0.0017101421 ,-0.0091515952 ,-0.0037656274 
0.0121114790 ,-0.0068932822 ,0.0001885264 ,0.0149170097 ,0.0006281721 ,-0.0004842906 ,-0.0008403773 ,-0.0185256658 ,-0.0090834774 ,-0.0141151864 ,-0.0074109123 ,-0.0066225166 ,-0.0169980270 ,0.0042909011 ,-0.0042193872 ,-0.0134484929 ,-0.0054934835 ,-0.0009580233 ,-0.0025749153 ,-0.0166805669 ,-0.0047789725 ,-0.0048527367 ,0.0098281660 ,-0.0046407342 ,-0.0029152240 ,0.0077309741 ,-0.0117567488 ,0.0097176229 ,-0.0031203194 ,0.0012095857 
0.0042738445 ,0.0048235765 ,0.0013197003 ,0.0587909133 ,0.0081606400 ,0.0115310275 ,-0.0054205794 ,0.0003932757 ,0.0155835049 ,0.0165306333 ,0.0013699363 ,0.0049274783 ,-0.0084955270 ,0.0166521036 ,0.0089206512 ,0.0475469260 ,-0.0505238143 ,-0.0033562250 ,0.0080163589 ,0.0074639184 ,-0.0066027011 ,0.0108868111 ,0.0085456720 ,-0.0025669496 ,-0.0220092509 ,-0.0037860415 ,0.0061770992 ,0.0211990899 ,0.0050080629 ,0.0095136966 
0.0047139058 ,-0.0012879170 ,0.0987950170 ,-0.0089052208 ,-0.0143212645 ,0.0069930454 ,0.0048863372 ,0.0058961869 ,0.0030237296 ,-0.0019051439 ,-0.0056775497 ,0.0023075283 ,-0.0070519257 ,-0.0093750320 ,0.0110521657 ,-0.0160936185 ,-0.0018055068 ,-0.0089801474 ,-0.0018870332 ,-0.0173429537 ,-0.0063443810 ,0.0017949742 ,-0.0114545662 ,0.0018382669 ,-0.0073077314 ,0.0086008603 ,0.0095498408 ,0.0048395952 ,0.0012458702 ,-0.0064323113 
-0.0188974903 ,-0.0169988857 ,0.0323409856 ,0.0074877204 ,-0.0028427037 ,0.0094177889 ,0.0286141569 ,0.0078155920 ,-0.0034645849 ,0.0070897402 ,-0.0019950055 ,0.0063309640 ,-0.0009163421 ,-0.0041335473 ,0.0083077609 ,0.0028113348 ,0.0051248757 ,0.0305825248 ,-0.0120188922 ,-0.0035983378 ,0.0033445121 ,0.0154534933 ,-0.0009524048 ,-0.0095413211 ,-0.0071105822 ,-0.0126920974 ,0.0768017758 ,0.0111533204 ,0.0057235160 ,-0.0048178261 
-0.0070403694 ,0.0113298154 ,0.0011203485 ,-0.0023608026 ,-0.0015837821 ,0.0189426254 ,-0.0003636455 ,-0.0100814265 ,0.0096171439 ,0.0023692277 ,-0.0053768109 ,0.0097226191 ,0.0077964074 ,-0.0029492517 ,-0.0023851041 ,-0.0070085443 ,-0.0016495976 ,0.0065944733 ,-0.0016402815 ,0.0089423213 ,0.0045455152 ,-0.0051830723 ,0.0105656342 ,0.0117503895 ,0.0015165641 ,-0.0042181179 ,0.0027190545 ,0.0003760216 ,-0.0152171715 ,-0.0063539790 
-0.0051505284 ,0.0050707545 ,0.0049322459 ,-0.0013146451 ,-0.0022207805 ,0.0098964019 ,-0.0002728174 ,0.0031335682 ,0.0076919681 ,0.0102647486 ,0.0026336199 ,0.0045312941 ,0.0065983691 ,0.0056968011 ,-0.0036948056 ,-0.0045557072 ,0.0072601492 ,-0.0035875838 ,-0.0046550383 ,0.0064769220 ,0.0003015988 ,0.0067620109 ,0.0069176716 ,0.0034528068 ,-0.0025237906 ,0.0041351083 ,0.0095953903 ,0.0022553565 ,0.0055276760 ,-0.0219245128 
